http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,colon descendens,The portion of the colon between the left colic flexure and the sigmoid colon at the pelvic brim; the portion of the descending colon lying in the left iliac fossa is sometimes called the iliac colon.
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,small bowel,"Subdivision of digestive tract that connects the stomach to the large intestine and is where much of the digestion and absorption of food takes place (with the exception of ruminants). The mammalian small intestine is long and coiled and can be differentiated histologically into: duodenum, jejunem, ileum[WP,cjm,Kardong]."
http://purl.obolibrary.org/obo/UBERON_0002368,endocrine gland,http://purl.obolibrary.org/obo/UBERON_0000465,material anatomical entity,glandula endocrina,"Endocrine glands are glands of the endocrine system that secrete their products directly into the circulatory system rather than through a duct.[WP, modified]."
http://purl.obolibrary.org/obo/UBERON_0003889,fallopian tube,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,uterine tube (sensu Mammalia),Initial section of the oviduct through which the ova pass from the ovary to the uterus
http://purl.obolibrary.org/obo/UBERON_0009853,body of uterus,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,uterine corpus,The part of the uterus above the isthmus and below the orifices of the uterine tubes.
http://purl.obolibrary.org/obo/UBERON_0022276,splenic flexure of colon,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,splenic flexure,"The splenic (or left colic) flexure is a sharp bend between the transverse and the descending colon in the left upper quadrant of humans. The left colic flexure is near the spleen, and hence called the splenic flexure. There are two colic flexures in the transverse colon &mdash; the other being the hepatic flexure in the right upper quadrant."
http://purl.obolibrary.org/obo/CHEBI_33839,macromolecule,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,polymer,"A macromolecule is a molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."
http://purl.obolibrary.org/obo/CHEBI_18723,nicotine,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,rac-3-(1-methylpyrrolidin-2-yl)pyridine,A racemate composed of equimolar amounts of (R)- and (S)-nicotine.
http://purl.obolibrary.org/obo/CHEBI_49575,diazepam,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,Diazepam,"A 1,4-benzodiazepinone that is 1,3-dihydro-2H-1,4-benzodiazepin-2-one substituted by a chloro group at position 7, a methyl group at position 1 and a phenyl group at position 5."
http://purl.obolibrary.org/obo/CHEBI_52993,lormetazepam,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,"7-chloro-5-(2-chlorophenyl)-3-hydroxy-1-methyl-1,3-dihydro-2H-1,4-benzodiazepin-2-one","A 1,4-benzodiazepinone compound having a methyl substituent at the 1-position, a hydroxy substituent at the 3-position, a 2-chlorophenyl group at the 5-position and a chloro substituent at the 7-position."
http://purl.obolibrary.org/obo/CHEBI_53258,sodium citrate,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,"trisodium 2-hydroxypropane-1,2,3-tricarboxylate",The trisodium salt of citric acid.
http://purl.obolibrary.org/obo/CHEBI_44915,propofol,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,Propofol,"A phenol resulting from the formal substitution of the hydrogen at the 2 position of 1,3-diisopropylbenzene by a hydroxy group."
http://purl.obolibrary.org/obo/CHEBI_8430,procaine,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,Procaine,"A benzoate ester, formally the result of esterification of 4-aminobenzoic acid with 2-diethylaminoethanol but formed experimentally by reaction of ethyl 4-aminobenzoate with 2-diethylaminoethanol."
http://purl.obolibrary.org/obo/CHEBI_6754,pethidine,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,ethyl 1-methyl-4-phenylpiperidine-4-carboxylate,"A piperidinecarboxylate ester that is piperidine which is substituted by a methyl group at position 1 and by phenyl and ethoxycarbonyl groups at position 4. It is an analgesic which is used for the treatment of moderate to severe pain, including postoperative pain and labour pain."
http://purl.obolibrary.org/obo/UBERON_0000064,organ part,http://purl.obolibrary.org/obo/UBERON_0000465,material anatomical entity,cardinal organ part,A multicellular structure that is a part of an organ.
http://purl.obolibrary.org/obo/UBERON_0001114,right lobe of liver,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,lobus hepaticus dexter,"The right lobe is much larger than the left; the proportion between them being as six to one. It occupies the right hypochondrium, and is separated from the left lobe on its upper surface by the falciform ligament; on its under and posterior surfaces by the left sagittal fossa; and in front by the umbilical notch. It is of a somewhat quadrilateral form, its under and posterior surfaces being marked by three fossæ: the porta and the fossæ for the gall-bladder and inferior vena cava, which separate its left part into two smaller lobes; the quadrate and caudate lobes. [WP,unvetted]."
http://purl.obolibrary.org/obo/UBERON_0001119,right lobe of thyroid gland,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,lobus dexter (glandula thyroidea),A lobe of thyroid gland that is in the right side of a thyroid gland.
http://purl.obolibrary.org/obo/UBERON_0001120,left lobe of thyroid gland,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,lobus sinister (glandula thyroidea),A lobe of thyroid gland that is in the left side of a thyroid gland.
http://purl.obolibrary.org/obo/UBERON_0001233,right adrenal gland,http://purl.obolibrary.org/obo/UBERON_0002369,adrenal gland,right suprarenal gland,An adrenal gland that is in the right side of the abdomen
http://purl.obolibrary.org/obo/UBERON_0001234,left adrenal gland,http://purl.obolibrary.org/obo/UBERON_0002369,adrenal gland,left suprarenal gland,An adrenal gland that is in the left side of the abdomen
http://purl.obolibrary.org/obo/UBERON_0001388,gastrocnemius,http://purl.obolibrary.org/obo/UBERON_0001134,skeletal muscle tissue,m.gastrocnemius,"The most superficial muscle of the triceps surae group, in the posterior portion of the lower hindleg."
http://purl.obolibrary.org/obo/UBERON_0001496,ascending aorta,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,pars ascendens aortae,"The ascending aorta is the portion of the aorta in a two-pass circulatory system that lies between the heart and the arch of aorta[GO]. A portion of the aorta commencing at the upper part of the base of the left ventricle, on a level with the lower border of the third costal cartilage behind the left half of the sternum; it passes obliquely upward, forward, and to the right, in the direction of the heart's axis, as high as the upper border of the second right costal cartilage, describing a slight curve in its course, and being situated, about 6 cm behind the posterior surface of the sternum. The total length is about 5 cm in length [Wikipedia]"
http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,http://purl.obolibrary.org/obo/UBERON_0000465,material anatomical entity,vascular tree organ region,A vessel through which blood circulates in the body.
http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002081,cardiac atrium,right atrium of heart,"A cardiac atrium that is in the left side of the heart. It receives deoxygenated blood. In mammals, this comes from the superior and inferior vena cava and the coronary sinus, and pumps it into the right ventricle through the tricuspid valve."
http://purl.obolibrary.org/obo/UBERON_0002081,cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,heart atrium,Cardiac chamber in which blood enters the heart.
http://purl.obolibrary.org/obo/UBERON_0002084,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,left ventricle of heart,A cardiac ventricle that is in the left side of the heart.
http://purl.obolibrary.org/obo/UBERON_0003714,neural tissue,http://purl.obolibrary.org/obo/UBERON_0000465,material anatomical entity,portion of neural tissue,"Portion of tissue in the nervous system which consists of neurons and glial cells, and may also contain parts of the vasculature."
http://purl.obolibrary.org/obo/UBERON_0008954,lingula of left lung,http://purl.obolibrary.org/obo/UBERON_0000064,organ part,lingula of the lung,Anterioinferior portion of left upper lung lobe
http://purl.obolibrary.org/obo/GEO_000000396,sovereign state,http://purl.obolibrary.org/obo/GEO_000000400,governmental organization,nation state,"A governmental organization with a defined territory on which it exercises internal and external sovereignty, a permanent population, a government, and the capacity to enter into relations with other sovereign states."
http://purl.obolibrary.org/obo/OMIABIS_0001008,comorbidity,http://purl.obolibrary.org/obo/OGMS_0000073,diagnosis,"secondary infection, nosocomial infection",A diagnosis that is the outcome of a diagnostic process targeting a second or additional health problem.
http://purl.obolibrary.org/obo/NCIT_C106501,Birth Control Method,http://purl.obolibrary.org/obo/IAO_0000104,plan specification,Birth Control Method,"The method by which conception or impregnation is prevented. This may be achieved through the use of devices, drugs or surgery."
http://purl.obolibrary.org/obo/NCIT_C73993,Pack Year,http://purl.obolibrary.org/obo/IAO_0000003,measurement unit label,Pack Year: The number of cigarettes smoked per day times the number of years smoked divided by 20 (the number of cigarettes in a pack),A quantification of lifetime tobacco exposure defined as (number of cigarettes smoked per day x number of years smoked)/20. One pack-year is smoking 20 cigarettes a day for one year.
http://purl.obolibrary.org/obo/CHEBI_4910,etomidate,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,ethyl 1-[(1R)-1-phenylethyl]-1H-imidazole-5-carboxylate,The ethyl ester of 1-[(1R)-1-phenylethyl]-1H-imidazole-5-carboxylic acid. It is an intravenous general anaesthetic with no analgesic activity.
http://purl.obolibrary.org/obo/CHEBI_36333,local anaesthetic,http://purl.obolibrary.org/obo/CHEBI_38867,anaesthetic,local anaesthetic,"Any member of a group of drugs that reversibly inhibit the propagation of signals along nerves. Wide variations in potency, stability, toxicity, water-solubility and duration of action determine the route used for administration, e.g. topical, intravenous, epidural or spinal block."
http://purl.obolibrary.org/obo/CHEBI_5790,hydromorphone,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,Hydromorphone,"A  morphinane alkaloid that is a hydrogenated ketone derivative of morphine. A semi-synthetic drug, it is a centrally acting pain medication of the opioid class."
http://purl.obolibrary.org/obo/CHEBI_9561,thiopental sodium,http://purl.obolibrary.org/obo/CHEBI_23367,molecular entity,"sodium 5-ethyl-4,6-dioxo-5-(pentan-2-yl)-1,4,5,6-tetrahydropyrimidine-2-thiolate",An organic sodium salt having thiopental(1-) as the counter-ion.
http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms,http://purl.obolibrary.org/obo/BFO_0000027,object aggregate,organism collection,"A material entity that consists of two or more organisms, viruses, or viroids."
http://purl.obolibrary.org/obo/OMRSE_00000010,human health care role,http://purl.obolibrary.org/obo/OMRSE_00000024,role in human social processes,health care role,"A role in human social processes that is realized by health care processes such as seeking or providing treatment for disease and injury, diagnosing disease and injury, or undergoing diagnosis. "
http://purl.obolibrary.org/obo/OMRSE_00000014,nurse role,http://purl.obolibrary.org/obo/OMRSE_00000012,health care provider role,nurse,"A health care role borne by a human being and realized by the care of individuals, families, and communities so they may attain, maintain, or recover optimal health and quality of life."
http://purl.obolibrary.org/obo/NCIT_C128458,Australian/New Zealand Ethnicity,http://www.ebi.ac.uk/efo/EFO_0001799,ethnic group,Australian/New Zealand Ethnicity,A collection of ethnic geographical categories including Australian and New Zealander.
http://purl.obolibrary.org/obo/NCIT_C16212,Cancer Therapeutic Procedure,http://purl.obolibrary.org/obo/OGMS_0000090,treatment,anticancer therapy,Any intervention for management of a malignant neoplasm.
http://purl.obolibrary.org/obo/NCIT_C7281,Borderline Ovarian Seromucinous Tumor/Atypical Proliferative Ovarian Seromucinous Tumor,http://purl.obolibrary.org/obo/DOID_2152,ovary epithelial cancer,Borderline Ovarian Seromucinous Tumor/Atypical Proliferative Ovarian Seromucinous Tumor,"A low grade, non-invasive mixed epithelial proliferative neoplasm that arises from the ovary. It is composed predominantly of serous and endocervical-type mucinous cells."
http://purl.obolibrary.org/obo/GO_0032991,protein-containing complex,http://purl.obolibrary.org/obo/BFO_0000040,material entity,protein complex,"A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."
http://purl.obolibrary.org/obo/PR_000009054,insulin gene translation product,http://purl.obolibrary.org/obo/PR_000000001,protein,INS,An insulin family protein that is a translation product of the human INS gene or a 1:1 ortholog thereof.
http://purl.obolibrary.org/obo/OBI_0002651,image guided biopsy,http://purl.obolibrary.org/obo/OBI_0002654,needle biopsy,imaging guided biopsy,A biopsy which uses an imaging procedure to guide a needle biopsy.
http://purl.obolibrary.org/obo/OBI_0002652,computed tomography assisted biopsy,http://purl.obolibrary.org/obo/OBI_0002651,image guided biopsy,Computed Tomography-Guided Needle Biopsy,A needle biopsy guided by real-time computed tomography (CT) scan images.
http://purl.obolibrary.org/obo/OBI_0002655,fine needle aspiration biopsy,http://purl.obolibrary.org/obo/OBI_0002654,needle biopsy,FNAB,A biopsy that uses a thin needle to extract cells.
http://purl.obolibrary.org/obo/OBI_0002656,core needle biopsy,http://purl.obolibrary.org/obo/OBI_0002654,needle biopsy,CNB,A biopsy that uses a hollow tube to collect a core of tissue.
http://purl.obolibrary.org/obo/OBI_0002657,surgical biopsy,http://purl.obolibrary.org/obo/OBI_0002650,biopsy,open biopsy,A biopsy involving a surgical incision into an organism to access the biopsy material.
http://purl.obolibrary.org/obo/OBI_0002660,abdominal wall fat pad biopsy,http://purl.obolibrary.org/obo/OBI_0002650,biopsy,abdominal wall biopsy,A biopsy involving the collection of a small part of the abdominal wall fat pad.
http://purl.obolibrary.org/obo/OBI_0002661,tail biopsy,http://purl.obolibrary.org/obo/OBI_0002650,biopsy,snip,A biopsy involving the collection of the tip of a mamallian tail.
http://purl.obolibrary.org/obo/OBI_0002663,skinpunch biopsy,http://purl.obolibrary.org/obo/OBI_0002650,biopsy,punch biopsy; skin biopsy,"A biopsy that involves the collection of a cylinder of skin (including epidermis, dermis and superficial fat) using a punch tool."
http://purl.obolibrary.org/obo/OBI_0002745,vacuum-assisted biopsy,http://purl.obolibrary.org/obo/OBI_0002654,needle biopsy,VAB,A biopsy performed with a needle augmented with a vacuum device.
http://purl.obolibrary.org/obo/IDO_0000450,pathogenic disposition,http://purl.obolibrary.org/obo/BFO_0000016,disposition,pathogenicity,A disposition to initiate processes that result in a disorder.
http://purl.obolibrary.org/obo/NCIT_C77811,Mediterranean,http://purl.obolibrary.org/obo/OBI_0000181,population,Mediterranean,"Denotes a person having origins in any of the countries abutting the Mediterranean Sea, principally those of Europe."
http://purl.obolibrary.org/obo/NCIT_C77817,Western European,http://purl.obolibrary.org/obo/NCIT_C43851,European,Western European,"Denotes a person having origins in any of the countries of Western Europe such as Spain, Portugal, or France."
http://purl.obolibrary.org/obo/NCIT_C77819,Eastern European,http://purl.obolibrary.org/obo/NCIT_C43851,European,Eastern European,"Denotes a person having origins in any of the countries of Eastern Europe such as Czechoslovakia, Poland, Croatia, Hungary, Slovenia, Former Soviet Union, or Finland. It also includes persons who call themselves Gypsies from this region."
http://purl.obolibrary.org/obo/NCIT_C77820,Middle Eastern,http://purl.obolibrary.org/obo/OBI_0000181,population,Middle Eastern,"Denotes a person having origins in the region of southwest Asia, between the India subcontinent and Europe, including Kuwait, Turkey, Lebanon, Israel, Iraq, Iran, Jordan, Saudi Arabia, lands east of Pakistan or the other countries of the Arabian Peninsula.  Also includes people of Jewish ethnicity including Sephardic and Ashkenazic."
http://purl.obolibrary.org/obo/NCIT_C81229,Alcohol Use History,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,Alcohol Use,A description of an individual's current and past experience with alcoholic beverage consumption.
http://purl.obolibrary.org/obo/NCIT_C15477,Prior Radiation Therapy,http://purl.obolibrary.org/obo/OGMS_0000090,treatment,previously_irradiated,An indicator that a person previously received radiation treatment for the same condition.
http://purl.obolibrary.org/obo/NCIT_C16168,Prior Immunotherapy,http://purl.obolibrary.org/obo/OGMS_0000090,treatment,Prior Immunotherapy,"Originally, therapeutic administration of serum or gamma globulin containing preformed antibodies produced by another individual; currently, immunotherapy includes nonspecific systemic stimulation, adjuvants, active specific immunotherapy, and adoptive immunotherapy.  New forms of immunotherapy include the use of monoclonal antibodies.  This approach has been widely adopted by cancer specialists, often in cases which fail to respond to other treatment.  Immunotherapy aims to boost immune system function, as with the administration of interferons and interleukin-2, or to attack cancerous cells directly, as with the injection of monoclonal antibodies.  Various immunotherapeutic techniques have also been employed among AIDS patients.  In addition, a number of alternative medical practices are claimed to enhance immune function, and various over-the-counter substances (e.g., goldenseal, lysine have gained popularity for this supposed property."
http://purl.obolibrary.org/obo/NCIT_C16171,Prior Chemotherapy,http://purl.obolibrary.org/obo/OGMS_0000090,treatment,Prior Chemotherapy Regimens,Previous chemotherapy administered as treatment for this cancer.
http://purl.obolibrary.org/obo/NCIT_C16175,Prior Hormone Therapy,http://purl.obolibrary.org/obo/OGMS_0000090,treatment,prior hormonal therapy,An indication that an individual has been previously treated with hormonal therapy.
http://purl.obolibrary.org/obo/NCIT_C29719,Tobacco Smoking History,http://purl.obolibrary.org/obo/IAO_0000030,information content entity,Tobacco Smoking History,"A record of an individual's background in regard to smoking tobacco. This would include such factors as start date, end date (if applicable), number of cigarette smoked, attempts to quit, and others."
http://purl.obolibrary.org/obo/IAO_8000002,editors ontology module,http://purl.obolibrary.org/obo/IAO_8000000,ontology module,source ontology module,"An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users."
http://purl.obolibrary.org/obo/IAO_8000005,import ontology module,http://purl.obolibrary.org/obo/IAO_8000006,subset ontology module,import file,A subset ontology module that is intended to be imported from another ontology.
http://purl.obolibrary.org/obo/IAO_8000009,single layer subset ontology module,http://purl.obolibrary.org/obo/IAO_8000006,subset ontology module,ribbon subset,A subset ontology that is largely comprised of a single layer or strata in an ontology class hierarchy. The purpose is typically for rolling up for visualization. The classes in the layer need not be disjoint.
http://purl.obolibrary.org/obo/IAO_8000010,exclusion subset ontology module,http://purl.obolibrary.org/obo/IAO_8000006,subset ontology module,antislim,"A subset of an ontology that is intended to be excluded for some purpose. For example, a blacklist of classes."
http://purl.obolibrary.org/obo/IAO_8000011,external import ontology module,http://purl.obolibrary.org/obo/IAO_8000005,import ontology module,external import,An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.
http://purl.obolibrary.org/obo/IAO_8000012,species subset ontology module,http://purl.obolibrary.org/obo/IAO_8000006,subset ontology module,taxon subset,A subset ontology that is crafted to either include or exclude a taxonomic grouping of species.
http://purl.obolibrary.org/obo/DOID_0080184,mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma,http://purl.obolibrary.org/obo/DOID_4926,bronchiolo-alveolar adenocarcinoma,mixed mucinous and non-mucinous bronchioloalveolar adenocarcinoma,"A bronchiolo-alveolar adenocarcinoma that is characterized by a mixed array of different patterns (acinar, papillary, bronchioloalveolar, solid with mucin)."
http://purl.obolibrary.org/obo/NCIT_C126528,Central African,http://purl.obolibrary.org/obo/OBI_0000181,population,Central African,"Denotes a person whose ancestry is in any of the countries of the central part of the African continent: Burundi, the Central African Republic, Chad, the Democratic Republic of the Congo, and Rwanda."
http://purl.obolibrary.org/obo/NCIT_C126529,North African,http://purl.obolibrary.org/obo/OBI_0000181,population,North African,"Denotes a person whose ancestry is in any of the countries of the northern part of the African continent: Algeria, Egypt, Libya, Morocco, Sudan, Tunisia, and Western Sahara."
http://purl.obolibrary.org/obo/NCIT_C126530,South African,http://purl.obolibrary.org/obo/OBI_0000181,population,South African,Denotes a person whose ancestry is in the country of South Africa.
http://purl.obolibrary.org/obo/NCIT_C126533,Southeast Asian,http://purl.obolibrary.org/obo/OBI_0000181,population,SOUTHEAST ASIAN,"Denotes a person whose ancestry is in any of the Asian countries south of China, east of India, west of New Guinea and north of Australia."
http://purl.obolibrary.org/obo/NCIT_C126534,Central Asian,http://purl.obolibrary.org/obo/OBI_0000181,population,CENTRAL ASIAN,"Denotes a person whose ancestry is in any of the Asian countries between the Caspian Sea in the west, China in the east, Afghanistan in the south, and Russia in the north."
http://purl.obolibrary.org/obo/NCIT_C126535,Australian,http://purl.obolibrary.org/obo/OBI_0000181,population,Australian,Denotes a person whose ancestry is in the country or continent of Australia.
http://purl.obolibrary.org/obo/NCIT_C126536,New Zealander,http://purl.obolibrary.org/obo/OBI_0000181,population,New Zealander,Denotes a person whose ancestry is in the country of New Zealand.
http://purl.obolibrary.org/obo/NCIT_C126538,Scandinavian,http://purl.obolibrary.org/obo/OBI_0000181,population,Scandinavian,"Denotes a person whose ancestry is in the countries of Scandinavia: Denmark, Norway and Sweden. Finland and Iceland are generally included as part of the Scandinavian region."
http://purl.obolibrary.org/obo/OBI_0002190,courier organization,http://purl.obolibrary.org/obo/OBI_0000245,organization,courier,"An organization that delivers messages, packages, and mail."
http://purl.obolibrary.org/obo/OBI_0002198,molecular analysis facility organization,http://purl.obolibrary.org/obo/OBI_0000245,organization,MAF,An organization that provides molecular analysis service.
http://purl.obolibrary.org/obo/OBI_0002200,cannot be assessed determination,http://purl.obolibrary.org/obo/OBI_0002199,reason for lack of data item,cannot be assessed,A reason for lack of data item that is the negative output of a determination if assay will provide reliable results.
http://purl.obolibrary.org/obo/OBI_0002210,histologic grade according to the Fuhrman Nuclear Grading System,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,Histologic Grade (Fuhrman Nuclear Grading System),A categorical value specification that is a histologic grade assigned to a tumor slide specimen according to the Fuhrman Nuclear Grading System.
http://purl.obolibrary.org/obo/OBI_0002224,pathologic primary tumor stage for colon and rectum according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pT: Pathologic spread colorectal primary tumor (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of colorectal cancer following the rules of the TNM American Joint Committee on Cancer (AJCC) version 7 classification system as they pertain to staging of the primary tumor. TNM pathologic primary tumor findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002232,pathologic primary tumor stage for lung according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pT: Pathologic spread lung primary tumor (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of lung cancer following the rules of the TNM American Joint Committee on Cancer (AJCC) version 7 classification system as they pertain to staging of the primary tumor. TNM pathologic primary tumor findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002243,pathologic primary tumor stage for kidney according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pT: Pathologic spread kidney primary tumor (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of renal cancer following the rules of the TNM AJCC v7 classification system as they pertain to staging of the primary tumor. TNM pathologic primary tumor findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002256,pathologic primary tumor stage for ovary according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pT: Pathologic spread ovarian primary tumor (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of ovarian cancer following the rules of the TNM AJCC v7 classification system as they pertain to staging of the primary tumor. TNM pathologic primary tumor findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002270,pathologic lymph node stage for colon and rectum according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pN: Pathologic spread colon lymph nodes (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of colorectal cancer following the rules of the TNM AJCC v7 classification system as they pertain to staging of regional lymph nodes.
http://purl.obolibrary.org/obo/OBI_0002279,pathologic lymph node stage for lung according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pN: Pathologic spread colon lymph nodes (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of lung cancer following the rules of the TNM AJCC v7 classification system as they pertain to staging of regional lymph nodes.
http://purl.obolibrary.org/obo/OBI_0002284,pathologic lymph node stage for kidney according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pN: Pathologic spread kidney lymph nodes (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of renal cancer following the rules of the TNM AJCC v7 classification system as they pertain to staging of regional lymph nodes.
http://purl.obolibrary.org/obo/OBI_0002287,pathologic lymph node stage for ovary according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,pN: Pathologic spread ovarian lymph nodes (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of ovarian cancer following the rules of the TNM AJCC v7 classification system as they pertain to staging of regional lymph nodes.
http://purl.obolibrary.org/obo/OBI_0002290,pathologic distant metastases stage for colon according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,M: colon distant metastases (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of colon cancer following the rules of the TNM AJCC v7 classification system as they pertain to distant metastases. TNM pathologic distant metastasis findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002298,pathologic distant metastases stage for lung according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,M: lung distant metastases (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of lung cancer following the rules of the TNM AJCC v7 classification system as they pertain to distant metastases. TNM pathologic distant metastasis findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002306,pathologic distant metastases stage for kidney according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,M: kidney distant Metastases (AJCC 7th Edition),A categorical value specification that is a pathologic finding about one or more characteristics of renal cancer following the rules of the TNM AJCC v7 classification system as they pertain to distant metastases. TNM pathologic distant metastasis findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002310,pathologic distant metastases stage for ovary according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,M: ovarian distant metastases (AJCC 7th Edition),A categorical value specification that is a  pathologic finding about one or more characteristics of ovarian cancer following the rules of the TNM AJCC v7 classification system as they pertain to distant metastases. TNM pathologic distant metastasis findings are based on clinical findings supplemented by histopathologic examination of one or more tissue specimens acquired during surgery.
http://purl.obolibrary.org/obo/OBI_0002314,clinical tumor stage group according to AJCC 7th edition,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,Clinical tumor stage group (AJCC 7th Edition),A categorical value specification that is an assessment of the stage of a cancer according to the American Joint Committee on Cancer (AJCC) v7 staging systems.
http://purl.obolibrary.org/obo/OBI_0002326,International Federation of Gynecology and Obstetrics cervical cancer stage value specification,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,Clinical FIGO stage,A categorical value specification that is an assessment of the stage of a gynecologic cancer according to the International Federation of Gynecology and Obstetrics (FIGO) staging systems.
http://purl.obolibrary.org/obo/OBI_0002341,International Federation of Gynecology and Obstetrics ovarian cancer stage value specification,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,Pathologic Tumor Stage Grouping for ovarian cancer (FIGO),A categorical value specification that is a pathologic finding about one or more characteristics of ovarian cancer following the rules of the FIGO classification system.
http://purl.obolibrary.org/obo/OBI_0002356,performance status value specification,http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,Performance Status Scale,A categorical value specification that is an assessment of a participant's performance status (general well-being and activities of daily life).
http://purl.obolibrary.org/obo/OBI_0002357,Eastern Cooperative Oncology Group score value specification,http://purl.obolibrary.org/obo/OBI_0002356,performance status value specification,ECOG score,A performance status value specification designed by the Eastern Cooperative Oncology Group to assess disease progression and its affect on the daily living abilities of the patient.
http://purl.obolibrary.org/obo/OBI_0002363,Karnofsky score vaue specification,http://purl.obolibrary.org/obo/OBI_0002356,performance status value specification,Karnofsky Score,A performance status value specification designed for classifying patients 16 years of age or older by their functional impairment.
http://purl.obolibrary.org/obo/OBI_0002369,clinical history devoid of cancer,http://purl.obolibrary.org/obo/OGMS_0000015,clinical history,clinical history of no cancer,A clinical history in which there was no diagnosis of cancer.
